Date,Province_State,Population,People_at_least_one_dose,People_fully_vaccinated
2021-04-19,Massachusetts,6892503,3333025,2021713
2021-04-19,Michigan,9986857,3860219,2596633
2021-04-19,Minnesota,5639632,2380215,1624725
2021-04-19,Mississippi,2976149,875338,632832
2021-04-19,Missouri,6137428,2105299,1418385
2021-04-19,Montana,1068778,406872,291091
2021-04-19,Nebraska,1934408,781202,532581
2021-04-19,Nevada,3080156,1123822,739071
2021-04-19,New Hampshire,1359711,792262,386859
2021-04-19,New Jersey,8882190,4082643,2637550
2021-04-19,New Mexico,2096829,1002327,677945
2021-04-19,New York,19453561,8322102,5576166
2021-04-19,North Carolina,10488084,3807889,2594167
2021-04-19,North Dakota,762062,289263,225263
2021-04-19,Northern Mariana Islands,55144,20549,15552
2021-04-19,Ohio,11689100,4406863,3076770
2021-04-19,Oklahoma,3956971,1458109,1032400
2021-04-19,Oregon,4217737,1637060,1053435
2021-04-19,Pennsylvania,12801989,5525174,3346275
2021-04-19,Puerto Rico,3193694,1001449,624517
2021-04-19,Rhode Island,1059361,475139,334820
2021-04-19,South Carolina,5148714,1769087,1191167
2021-04-19,South Dakota,884659,380338,275463
2021-04-19,Tennessee,6829174,2184332,1395098
2021-04-19,Texas,28995881,10146230,6458707
2021-04-19,Utah,3205958,1136303,623854
2021-04-19,Vermont,623989,294659,194015
2021-04-19,Veterans Health Administration,NA,2600747,2162987
2021-04-19,Virgin Islands,107268,31372,22808
2021-04-19,Virginia,8535519,3590206,2266985
2021-04-19,Washington,7614893,3070660,2050248
2021-04-19,West Virginia,1792147,618986,476666
2021-04-19,Wisconsin,5822434,2460671,1679214
2021-04-19,Wyoming,578759,186359,139721
2021-04-20,NA,NA,132321628,85365180
2021-04-20,Alabama,4903185,1483779,946333
2021-04-20,Alaska,731545,291456,235666
2021-04-20,American Samoa,55641,20253,15809
2021-04-20,Arizona,7278717,2744596,1804526
2021-04-20,Arkansas,3017804,1013104,655130
2021-04-20,California,39512223,17276173,10041634
2021-04-20,Colorado,5758736,2447138,1510363
2021-04-20,Connecticut,3565287,1762218,1147703
2021-04-20,Delaware,973764,408113,254251
2021-04-20,Department of Defense,NA,1621218,938005
2021-04-20,District of Columbia,705749,294659,169356
2021-04-20,Federal Bureau of Prisons,NA,78272,56110
2021-04-20,Florida,21477737,8202494,5223272
2021-04-20,Georgia,10617423,3471588,2074187
2021-04-20,Guam,164229,69972,43541
2021-04-20,Hawaii,1415872,563109,405709
2021-04-20,Idaho,1787065,575492,418474
2021-04-20,Illinois,12671821,5345138,3241860
2021-04-20,Indian Health Services,NA,685709,487253
2021-04-20,Indiana,6732219,2249248,1547101
2021-04-20,Iowa,3155070,1299188,906973
2021-04-20,Kansas,2913314,1174632,779524
2021-04-20,Kentucky,4467673,1738564,1243861
2021-04-20,Long Term Care (LTC) Program,NA,0,0
2021-04-20,Louisiana,4648794,1443175,1095418
2021-04-20,Maine,1344212,665622,448292
2021-04-20,Maryland,6045680,2608494,1699340
2021-04-20,Massachusetts,6892503,3368264,2058306
2021-04-20,Michigan,9986857,3879065,2623298
2021-04-20,Minnesota,5639632,2381181,1625850
2021-04-20,Mississippi,2976149,875596,633227
2021-04-20,Missouri,6137428,2118112,1431665
2021-04-20,Montana,1068778,411620,298912
2021-04-20,Nebraska,1934408,789368,536694
2021-04-20,Nevada,3080156,1132924,751571
2021-04-20,New Hampshire,1359711,793917,388773
2021-04-20,New Jersey,8882190,4119225,2673898
2021-04-20,New Mexico,2096829,1009080,683924
2021-04-20,New York,19453561,8397791,5645106
2021-04-20,North Carolina,10488084,3838153,2620314
2021-04-20,North Dakota,762062,289672,226895
2021-04-20,Northern Mariana Islands,55144,20549,15650
2021-04-20,Ohio,11689100,4432951,3125853
2021-04-20,Oklahoma,3956971,1469723,1048420
2021-04-20,Oregon,4217737,1657107,1067255
2021-04-20,Pennsylvania,12801989,5559900,3386346
2021-04-20,Puerto Rico,3193694,1010316,631793
2021-04-20,Rhode Island,1059361,483265,338292
2021-04-20,South Carolina,5148714,1781370,1217389
2021-04-20,South Dakota,884659,381363,277664
2021-04-20,Tennessee,6829174,2194500,1405338
2021-04-20,Texas,28995881,10245431,6561710
2021-04-20,Utah,3205958,1163178,643457
2021-04-20,Vermont,623989,298921,197369
2021-04-20,Veterans Health Administration,NA,2609858,2180964
2021-04-20,Virgin Islands,107268,31386,22830
2021-04-20,Virginia,8535519,3620627,2301433
2021-04-20,Washington,7614893,3111691,2093198
2021-04-20,West Virginia,1792147,619294,477023
2021-04-20,Wisconsin,5822434,2489178,1714948
2021-04-20,Wyoming,578759,186518,139851
2021-04-21,NA,NA,133266995,86223506
2021-04-21,Alabama,4903185,1494421,966251
2021-04-21,Alaska,731545,291921,236706
2021-04-21,American Samoa,55641,20255,15811
2021-04-21,Arizona,7278717,2758177,1822140
2021-04-21,Arkansas,3017804,1015859,658933
2021-04-21,California,39512223,17416579,10155836
2021-04-21,Colorado,5758736,2466259,1535815
2021-04-21,Connecticut,3565287,1776427,1159600
2021-04-21,Delaware,973764,411326,256292
2021-04-21,Department of Defense,NA,1626059,943158
2021-04-21,District of Columbia,705749,297607,170538
2021-04-21,Federal Bureau of Prisons,NA,78321,56129
2021-04-21,Florida,21477737,8254998,5255230
2021-04-21,Georgia,10617423,3485265,2101212
2021-04-21,Guam,164229,70588,44660
2021-04-21,Hawaii,1415872,658218,440199
2021-04-21,Idaho,1787065,576960,420663
2021-04-21,Illinois,12671821,5378495,3275474
2021-04-21,Indian Health Services,NA,686822,488886
2021-04-21,Indiana,6732219,2256735,1552343
2021-04-21,Iowa,3155070,1301823,910781
2021-04-21,Kansas,2913314,1177349,782301
2021-04-21,Kentucky,4467673,1741879,1249544
2021-04-21,Long Term Care (LTC) Program,NA,0,0
2021-04-21,Louisiana,4648794,1445842,1102477
2021-04-21,Maine,1344212,668321,451547
2021-04-21,Maryland,6045680,2634324,1727654
2021-04-21,Massachusetts,6892503,3399207,2079975
2021-04-21,Michigan,9986857,3892446,2642848
2021-04-21,Minnesota,5639632,2412353,1656361
2021-04-21,Mississippi,2976149,878231,636577
2021-04-21,Missouri,6137428,2122872,1435499
2021-04-21,Montana,1068778,412035,300344
2021-04-21,Nebraska,1934408,797269,546107
2021-04-21,Nevada,3080156,1136154,755157
2021-04-21,New Hampshire,1359711,796243,390915
2021-04-21,New Jersey,8882190,4161478,2711069
2021-04-21,New Mexico,2096829,1010627,685850
2021-04-21,New York,19453561,8475925,5714340
2021-04-21,North Carolina,10488084,3853152,2634190
2021-04-21,North Dakota,762062,289719,226960
2021-04-21,Northern Mariana Islands,55144,20687,15903
2021-04-21,Ohio,11689100,4451241,3157560
2021-04-21,Oklahoma,3956971,1472062,1052066
2021-04-21,Oregon,4217737,1670343,1080273
2021-04-21,Pennsylvania,12801989,5618596,3427409
2021-04-21,Puerto Rico,3193694,1015128,637466
2021-04-21,Rhode Island,1059361,492895,341923
2021-04-21,South Carolina,5148714,1788637,1225336
2021-04-21,South Dakota,884659,381723,278289
2021-04-21,Tennessee,6829174,2201920,1411566
2021-04-21,Texas,28995881,10302449,6631191
2021-04-21,Utah,3205958,1163254,643497
2021-04-21,Vermont,623989,302169,203358
2021-04-21,Veterans Health Administration,NA,2610659,2183701
2021-04-21,Virgin Islands,107268,31771,23254
2021-04-21,Virginia,8535519,3658158,2329656
2021-04-21,Washington,7614893,3136266,2106216
2021-04-21,West Virginia,1792147,620371,481547
2021-04-21,Wisconsin,5822434,2494539,1726422
2021-04-21,Wyoming,578759,189818,144799
2021-04-22,NA,NA,134445595,87592646
2021-04-22,Alabama,4903185,1507116,987379
2021-04-22,Alaska,731545,294331,239813
2021-04-22,American Samoa,55641,20341,15849
2021-04-22,Arizona,7278717,2780137,1851575
2021-04-22,Arkansas,3017804,1024343,670829
2021-04-22,California,39512223,17580351,10318378
2021-04-22,Colorado,5758736,2491259,1561775
2021-04-22,Connecticut,3565287,1793931,1177610
2021-04-22,Delaware,973764,417489,262007
2021-04-22,Department of Defense,NA,1640776,956609
2021-04-22,District of Columbia,705749,301868,174124
2021-04-22,Federal Bureau of Prisons,NA,78922,56407
2021-04-22,Florida,21477737,8330819,5343155
2021-04-22,Georgia,10617423,3511811,2146103
2021-04-22,Guam,164229,71783,45769
2021-04-22,Hawaii,1415872,666712,445314
2021-04-22,Idaho,1787065,580512,426149
2021-04-22,Illinois,12671821,5414331,3324660
2021-04-22,Indian Health Services,NA,690624,495362
2021-04-22,Indiana,6732219,2272992,1572858
2021-04-22,Iowa,3155070,1309687,920481
2021-04-22,Kansas,2913314,1184543,794417
2021-04-22,Kentucky,4467673,1751440,1262794
2021-04-22,Long Term Care (LTC) Program,NA,0,0
2021-04-22,Louisiana,4648794,1451415,1119639
2021-04-22,Maine,1344212,671564,455240
2021-04-22,Maryland,6045680,2665939,1767219
2021-04-22,Massachusetts,6892503,3443826,2116180
2021-04-22,Michigan,9986857,3930114,2701490
2021-04-22,Minnesota,5639632,2432589,1674819
2021-04-22,Mississippi,2976149,883421,644899
2021-04-22,Missouri,6137428,2141338,1460804
2021-04-22,Montana,1068778,414396,303100
2021-04-22,Nebraska,1934408,800637,552888
2021-04-22,Nevada,3080156,1142561,764096
2021-04-22,New Hampshire,1359711,798857,393966
2021-04-22,New Jersey,8882190,4209267,2759775
2021-04-22,New Mexico,2096829,1015043,693660
2021-04-22,New York,19453561,8552612,5789997
2021-04-22,North Carolina,10488084,3877123,2676540
2021-04-22,North Dakota,762062,290336,229053
2021-04-22,Northern Mariana Islands,55144,20835,16068
2021-04-22,Ohio,11689100,4479233,3215822
2021-04-22,Oklahoma,3956971,1478450,1064060
2021-04-22,Oregon,4217737,1685787,1092175
2021-04-22,Pennsylvania,12801989,5720590,3506017
2021-04-22,Puerto Rico,3193694,1032452,653137
2021-04-22,Rhode Island,1059361,495955,345231
2021-04-22,South Carolina,5148714,1796524,1238348
2021-04-22,South Dakota,884659,382887,281124
2021-04-22,Tennessee,6829174,2218245,1440463
2021-04-22,Texas,28995881,10389002,6734779
2021-04-22,Utah,3205958,1174353,651042
2021-04-22,Vermont,623989,305255,204701
2021-04-22,Veterans Health Administration,NA,2619046,2203547
2021-04-22,Virgin Islands,107268,32034,23787
2021-04-22,Virginia,8535519,3688759,2365218
2021-04-22,Washington,7614893,3174012,2130349
2021-04-22,West Virginia,1792147,623247,486634
2021-04-22,Wisconsin,5822434,2505098,1748989
2021-04-22,Wyoming,578759,189930,144916
2021-04-23,NA,NA,135791031,89245776
2021-04-23,Alabama,4903185,1518928,1010415
2021-04-23,Alaska,731545,296911,242474
2021-04-23,American Samoa,55641,20342,15849
2021-04-23,Arizona,7278717,2805338,1883233
2021-04-23,Arkansas,3017804,1033132,683800
2021-04-23,California,39512223,17777363,10493528
2021-04-23,Colorado,5758736,2518244,1596141
2021-04-23,Connecticut,3565287,1815120,1200180
2021-04-23,Delaware,973764,423046,268625
2021-04-23,Department of Defense,NA,1658674,971114
2021-04-23,District of Columbia,705749,305618,178088
2021-04-23,Federal Bureau of Prisons,NA,80613,57969
2021-04-23,Florida,21477737,8416172,5458313
2021-04-23,Georgia,10617423,3538315,2202939
2021-04-23,Guam,164229,72226,47193
2021-04-23,Hawaii,1415872,676072,451914
2021-04-23,Idaho,1787065,583492,433065
2021-04-23,Illinois,12671821,5486321,3403952
2021-04-23,Indian Health Services,NA,694042,501120
2021-04-23,Indiana,6732219,2293628,1598850
2021-04-23,Iowa,3155070,1320622,936258
2021-04-23,Kansas,2913314,1196349,814109
2021-04-23,Kentucky,4467673,1763720,1284621
2021-04-23,Long Term Care (LTC) Program,NA,0,0
2021-04-23,Louisiana,4648794,1458030,1139692
2021-04-23,Maine,1344212,681926,464656
2021-04-23,Maryland,6045680,2703216,1805523
2021-04-23,Massachusetts,6892503,3497850,2156940
2021-04-23,Michigan,9986857,3977656,2765862
2021-04-23,Minnesota,5639632,2457509,1701368
2021-04-23,Mississippi,2976149,892394,652463
2021-04-23,Missouri,6137428,2163123,1489436
2021-04-23,Montana,1068778,418158,307002
2021-04-23,Nebraska,1934408,808937,567788
2021-04-23,Nevada,3080156,1152360,776174
2021-04-23,New Hampshire,1359711,800725,395833
2021-04-23,New Jersey,8882190,4255550,2811184
2021-04-23,New Mexico,2096829,1022968,704616
2021-04-23,New York,19453561,8636314,5874354
2021-04-23,North Carolina,10488084,3904155,2728719
2021-04-23,North Dakota,762062,291189,231490
2021-04-23,Northern Mariana Islands,55144,20999,16280
2021-04-23,Ohio,11689100,4509033,3281245
2021-04-23,Oklahoma,3956971,1484401,1078042
2021-04-23,Oregon,4217737,1686522,1093608
2021-04-23,Pennsylvania,12801989,5796239,3566747
2021-04-23,Puerto Rico,3193694,1056179,671118
2021-04-23,Rhode Island,1059361,503512,348690
2021-04-23,South Carolina,5148714,1797673,1239512
2021-04-23,South Dakota,884659,384292,286542
2021-04-23,Tennessee,6829174,2237492,1474314
2021-04-23,Texas,28995881,10477069,6882900
2021-04-23,Utah,3205958,1191054,668588
2021-04-23,Vermont,623989,308465,207703
2021-04-23,Veterans Health Administration,NA,2627847,2227328
2021-04-23,Virgin Islands,107268,32182,24133
2021-04-23,Virginia,8535519,3730515,2418109
2021-04-23,Washington,7614893,3214063,2163875
2021-04-23,West Virginia,1792147,625613,494705
2021-04-23,Wisconsin,5822434,2523931,1790190
2021-04-23,Wyoming,578759,191282,148035
2021-04-24,NA,NA,137234889,91175995
2021-04-24,Alabama,4903185,1531741,1033996
2021-04-24,Alaska,731545,298047,244728
2021-04-24,American Samoa,55641,20901,16454
2021-04-24,Arizona,7278717,2832476,1918341
2021-04-24,Arkansas,3017804,1039897,698740
2021-04-24,California,39512223,17946815,10667085
2021-04-24,Colorado,5758736,2541410,1636956
2021-04-24,Connecticut,3565287,1835971,1223146
2021-04-24,Delaware,973764,428683,275559
2021-04-24,Department of Defense,NA,1676759,986252
2021-04-24,District of Columbia,705749,310555,182609
2021-04-24,Federal Bureau of Prisons,NA,81663,59234
2021-04-24,Florida,21477737,8496266,5578946
2021-04-24,Georgia,10617423,3565858,2263940
2021-04-24,Guam,164229,72729,48430
2021-04-24,Hawaii,1415872,684126,457517
2021-04-24,Idaho,1787065,587763,441364
2021-04-24,Illinois,12671821,5551826,3475056
2021-04-24,Indian Health Services,NA,698116,509289
2021-04-24,Indiana,6732219,2314154,1630002
2021-04-24,Iowa,3155070,1332458,955820
2021-04-24,Kansas,2913314,1206150,833899
2021-04-24,Kentucky,4467673,1776472,1313783
2021-04-24,Long Term Care (LTC) Program,NA,0,0
2021-04-24,Louisiana,4648794,1465586,1161411
2021-04-24,Maine,1344212,689753,476842
2021-04-24,Maryland,6045680,2739764,1846977
2021-04-24,Massachusetts,6892503,3548972,2201911
2021-04-24,Michigan,9986857,4028963,2830069
2021-04-24,Minnesota,5639632,2485545,1739383
2021-04-24,Mississippi,2976149,897932,662463
2021-04-24,Missouri,6137428,2182594,1519831
2021-04-24,Montana,1068778,421707,311968
2021-04-24,Nebraska,1934408,811583,574166
2021-04-24,Nevada,3080156,1162079,786816
2021-04-24,New Hampshire,1359711,802260,397718
2021-04-24,New Jersey,8882190,4310474,2873499
2021-04-24,New Mexico,2096829,1030900,721522
2021-04-24,New York,19453561,8724403,5989190
2021-04-24,North Carolina,10488084,3940549,2784904
2021-04-24,North Dakota,762062,292833,235778
2021-04-24,Northern Mariana Islands,55144,21301,16290
2021-04-24,Ohio,11689100,4548910,3363933
2021-04-24,Oklahoma,3956971,1489601,1091114
2021-04-24,Oregon,4217737,1729523,1141576
2021-04-24,Pennsylvania,12801989,5912750,3684394
2021-04-24,Puerto Rico,3193694,1077545,688069
2021-04-24,Rhode Island,1059361,510243,352039
2021-04-24,South Carolina,5148714,1809407,1263362
2021-04-24,South Dakota,884659,386737,294304
2021-04-24,Tennessee,6829174,2254548,1507366
2021-04-24,Texas,28995881,10567699,7023472
2021-04-24,Utah,3205958,1205933,688267
2021-04-24,Vermont,623989,310949,209578
2021-04-24,Veterans Health Administration,NA,2636316,2248830
2021-04-24,Virgin Islands,107268,32362,24456
2021-04-24,Virginia,8535519,3778473,2483778
2021-04-24,Washington,7614893,3264075,2205939
2021-04-24,West Virginia,1792147,628685,507602
2021-04-24,Wisconsin,5822434,2553420,1845764
2021-04-24,Wyoming,578759,192173,150279
2021-04-25,NA,NA,138644724,93078040
2021-04-25,Alabama,4903185,1543544,1054863
2021-04-25,Alaska,731545,299312,246821
2021-04-25,American Samoa,55641,20902,16455
2021-04-25,Arizona,7278717,2859184,1955806
2021-04-25,Arkansas,3017804,1046195,711646
2021-04-25,California,39512223,18212594,10974104
2021-04-25,Colorado,5758736,2542919,1639963
2021-04-25,Connecticut,3565287,1858560,1250211
2021-04-25,Delaware,973764,433501,282486
2021-04-25,Department of Defense,NA,1696703,1011218
2021-04-25,District of Columbia,705749,315394,187300
2021-04-25,Federal Bureau of Prisons,NA,82720,60251
2021-04-25,Florida,21477737,8561469,5701137
2021-04-25,Georgia,10617423,3592667,2328997
2021-04-25,Guam,164229,73202,49455
2021-04-25,Hawaii,1415872,694910,464503
2021-04-25,Idaho,1787065,591197,449914
2021-04-25,Illinois,12671821,5618182,3548134
2021-04-25,Indian Health Services,NA,701810,515053
2021-04-25,Indiana,6732219,2334098,1659992
2021-04-25,Iowa,3155070,1344446,977098
2021-04-25,Kansas,2913314,1212818,853219
2021-04-25,Kentucky,4467673,1788213,1336408
2021-04-25,Long Term Care (LTC) Program,NA,0,0
2021-04-25,Louisiana,4648794,1472582,1180168
2021-04-25,Maine,1344212,698363,486026
2021-04-25,Maryland,6045680,2767167,1881341
2021-04-25,Massachusetts,6892503,3604461,2255295
2021-04-25,Michigan,9986857,4073953,2895690
2021-04-25,Minnesota,5639632,2498179,1760412
2021-04-25,Mississippi,2976149,898385,662955
2021-04-25,Missouri,6137428,2195260,1545823
2021-04-25,Montana,1068778,424582,318985
2021-04-25,Nebraska,1934408,813461,578601
2021-04-25,Nevada,3080156,1172829,796601
2021-04-25,New Hampshire,1359711,804407,399399
2021-04-25,New Jersey,8882190,4362697,2930275
2021-04-25,New Mexico,2096829,1039283,735020
2021-04-25,New York,19453561,8812307,6096861
2021-04-25,North Carolina,10488084,3972578,2833404
2021-04-25,North Dakota,762062,294090,240077
2021-04-25,Northern Mariana Islands,55144,21428,16617
2021-04-25,Ohio,11689100,4578637,3446025
2021-04-25,Oklahoma,3956971,1497014,1110867
2021-04-25,Oregon,4217737,1754218,1167265
2021-04-25,Pennsylvania,12801989,6011913,3776497
2021-04-25,Puerto Rico,3193694,1101867,706256
2021-04-25,Rhode Island,1059361,520408,357627
2021-04-25,South Carolina,5148714,1820274,1288767
2021-04-25,South Dakota,884659,388763,300874
2021-04-25,Tennessee,6829174,2269505,1541957
2021-04-25,Texas,28995881,10668749,7155176
2021-04-25,Utah,3205958,1218193,705307
2021-04-25,Vermont,623989,315912,213558
2021-04-25,Veterans Health Administration,NA,2644200,2271861
2021-04-25,Virgin Islands,107268,32555,24641
2021-04-25,Virginia,8535519,3828270,2546964
2021-04-25,Washington,7614893,3305388,2245053
2021-04-25,West Virginia,1792147,631298,515490
2021-04-25,Wisconsin,5822434,2576863,1887291
2021-04-25,Wyoming,578759,192278,150366
2021-04-26,NA,NA,139978480,94772329
2021-04-26,Alabama,4903185,1546659,1062524
2021-04-26,Alaska,731545,300351,248428
2021-04-26,American Samoa,55641,21165,16553
2021-04-26,Arizona,7278717,2884396,1987117
2021-04-26,Arkansas,3017804,1051126,724087
2021-04-26,California,39512223,18487071,11201869
2021-04-26,Colorado,5758736,2592016,1727477
2021-04-26,Connecticut,3565287,1878986,1278901
2021-04-26,Delaware,973764,439329,290409
2021-04-26,Department of Defense,NA,1721064,1035688
2021-04-26,District of Columbia,705749,319465,193477
2021-04-26,Federal Bureau of Prisons,NA,83085,60470
2021-04-26,Florida,21477737,8637660,5831490
